datetime,elapsed_time,brake_vset
2023-04-18 11:24:22.101212, 622.814242, 2.702795303850621
2023-04-18 11:24:22.170025, 622.883055, 2.6984144144285573
2023-04-18 11:24:22.228866, 622.941896, 2.6929862826806445
2023-04-18 11:24:22.291699, 623.004729, 2.7050386463810354
2023-04-18 11:24:22.354531, 623.067561, 2.701800713729067
2023-04-18 11:24:22.421435, 623.134465, 2.6964294849967563
2023-04-18 11:24:22.481276, 623.194306, 2.7000788487425145
2023-04-18 11:24:22.544693, 623.257723, 2.70009858907928
2023-04-18 11:24:22.602202, 623.315232, 2.696050881500105
2023-04-18 11:24:22.669021, 623.382051, 2.6977779708094065
2023-04-18 11:24:22.730856, 623.443886, 2.7021533327986074
2023-04-18 11:24:22.802697, 623.515727, 2.6973816703488773
2023-04-18 11:24:22.876468, 623.589498, 2.703797027122696
2023-04-18 11:24:22.916900, 623.62993, 2.71024873338778
2023-04-18 11:24:22.982725, 623.695755, 2.7027590699860364
2023-04-18 11:24:23.042485, 623.755515, 2.700739290928009
2023-04-18 11:24:23.106315, 623.819345, 2.700301364273896
2023-04-18 11:24:23.168151, 623.881181, 2.6925229110586635
2023-04-18 11:24:23.231981, 623.945011, 2.691413026136406
2023-04-18 11:24:23.299799, 624.012829, 2.698177133954905
2023-04-18 11:24:23.359639, 624.072669, 2.7009765579279565
2023-04-18 11:24:23.424466, 624.137496, 2.7112303528239092
2023-04-18 11:24:23.487297, 624.200327, 2.7215007791930974
2023-04-18 11:24:23.549133, 624.262163, 2.721329148515592
2023-04-18 11:24:23.601994, 624.315024, 2.715587401091684
2023-04-18 11:24:23.676806, 624.389836, 2.7093592961914648
2023-04-18 11:24:23.730649, 624.443679, 2.710318404567724
2023-04-18 11:24:23.792493, 624.505523, 2.7077584967252735
2023-04-18 11:24:23.866287, 624.579317, 2.7118591503528116
2023-04-18 11:24:23.914160, 624.62719, 2.719622466888941
2023-04-18 11:24:23.977989, 624.691019, 2.7115402093828695
2023-04-18 11:24:24.042826, 624.755856, 2.7082562109156605
2023-04-18 11:24:24.105649, 624.818679, 2.7113606613850605
2023-04-18 11:24:24.172044, 624.885074, 2.70340227953131
2023-04-18 11:24:24.226899, 624.939929, 2.702736040242471
2023-04-18 11:24:24.294719, 625.007749, 2.711226918955349
2023-04-18 11:24:24.358549, 625.071579, 2.7054250981374435
2023-04-18 11:24:24.424619, 625.137649, 2.706444107104494
2023-04-18 11:24:24.485541, 625.198571, 2.7087910044519368
2023-04-18 11:24:24.549385, 625.262415, 2.711057602859096
2023-04-18 11:24:24.624187, 625.337217, 2.7099642648694497
2023-04-18 11:24:24.677044, 625.390074, 2.7090904217200342
2023-04-18 11:24:24.724923, 625.437953, 2.717039847667961
