datetime,elapsed_time,electrical_temp,electrical_humidity,device_temp,ambient_temp,on_time
2023-04-18 11:13:59.366756,0.079786,25.98,76.24,17.26,21.44,916.0
2023-04-18 11:13:59.605120,0.31815,25.98,76.24,17.39,21.48,917.0
2023-04-18 11:13:59.859018,0.572048,25.98,76.24,17.39,21.48,917.0
2023-04-18 11:14:00.103367,0.816397,25.98,76.24,17.39,21.48,917.0
2023-04-18 11:14:00.354296,1.067326,25.98,76.24,17.39,21.48,917.0
2023-04-18 11:14:00.607190,1.32022,25.99,76.28,17.35,21.44,918.0
2023-04-18 11:14:00.858082,1.571112,25.99,76.28,17.35,21.44,918.0
2023-04-18 11:14:01.107417,1.820447,25.99,76.28,17.35,21.44,918.0
2023-04-18 11:14:01.357753,2.070783,25.99,76.28,17.35,21.44,918.0
2023-04-18 11:14:01.609073,2.322103,26.01,76.31,17.41,21.46,919.0
2023-04-18 11:14:01.858314,2.571344,26.01,76.31,17.41,21.46,919.0
2023-04-18 11:14:02.114200,2.82723,26.01,76.31,17.41,21.46,919.0
2023-04-18 11:14:02.358743,3.071773,26.01,76.31,17.41,21.46,919.0
2023-04-18 11:14:02.613133,3.326163,26.01,76.31,17.28,21.5,920.0
2023-04-18 11:14:02.860997,3.574027,26.01,76.31,17.28,21.5,920.0
2023-04-18 11:14:03.111329,3.824359,26.01,76.31,17.28,21.5,920.0
2023-04-18 11:14:03.361662,4.074692,26.01,76.31,17.28,21.5,920.0
2023-04-18 11:14:03.615983,4.329013,26.02,76.34,17.3,21.46,921.0
2023-04-18 11:14:03.865485,4.578515,26.02,76.34,17.3,21.46,921.0
2023-04-18 11:14:04.115334,4.828364,26.02,76.34,17.3,21.46,921.0
2023-04-18 11:14:04.366230,5.07926,26.02,76.34,17.3,21.46,921.0
2023-04-18 11:14:04.620540,5.33357,26.01,76.31,17.3,21.48,922.0
2023-04-18 11:14:04.868272,5.581302,26.01,76.31,17.3,21.48,922.0
2023-04-18 11:14:05.118606,5.831636,26.01,76.31,17.3,21.48,922.0
2023-04-18 11:14:05.376504,6.089534,26.01,76.31,17.3,21.48,922.0
2023-04-18 11:14:05.621849,6.334879,26.01,76.31,17.26,21.5,923.0
2023-04-18 11:14:05.870903,6.583933,26.01,76.31,17.26,21.5,923.0
2023-04-18 11:14:06.121344,6.834374,26.01,76.31,17.26,21.5,923.0
2023-04-18 11:14:06.371193,7.084223,26.01,76.31,17.26,21.5,923.0
2023-04-18 11:14:06.623519,7.336549,26.02,76.34,17.32,21.46,924.0
2023-04-18 11:14:06.872855,7.585885,26.02,76.34,17.32,21.46,924.0
2023-04-18 11:14:07.123193,7.836223,26.02,76.34,17.32,21.46,924.0
2023-04-18 11:14:07.373100,8.08613,26.02,76.34,17.32,21.46,924.0
2023-04-18 11:14:07.630864,8.343894,26.01,76.31,17.32,21.43,925.0
2023-04-18 11:14:07.875489,8.588519,26.01,76.31,17.32,21.43,925.0
2023-04-18 11:14:08.125441,8.838471,26.01,76.31,17.32,21.43,925.0
2023-04-18 11:14:08.374776,9.087806,26.01,76.31,17.32,21.43,925.0
2023-04-18 11:14:08.634084,9.347114,26.02,76.34,17.33,21.43,926.0
2023-04-18 11:14:08.878990,9.59202,26.02,76.34,17.33,21.43,926.0
2023-04-18 11:14:09.128325,9.841355,26.02,76.34,17.33,21.43,926.0
2023-04-18 11:14:09.379194,10.092224,26.02,76.34,17.33,21.43,926.0
2023-04-18 11:14:09.632593,10.345623,26.02,76.34,17.38,21.48,927.0
2023-04-18 11:14:09.882925,10.595955,26.02,76.34,17.38,21.48,927.0
2023-04-18 11:14:10.132260,10.84529,26.02,76.34,17.38,21.48,927.0
2023-04-18 11:14:10.381603,11.094633,26.02,76.34,17.38,21.48,927.0
2023-04-18 11:14:10.634438,11.347468,26.01,76.31,17.33,21.41,928.0
2023-04-18 11:14:10.884664,11.597694,26.01,76.31,17.33,21.41,928.0
2023-04-18 11:14:11.134048,11.84608,26.01,76.31,17.33,21.41,928.0
2023-04-18 11:14:11.384513,12.097543,26.01,76.31,17.33,21.41,928.0
2023-04-18 11:14:11.636557,12.349587,26.01,76.31,17.37,21.48,929.0
2023-04-18 11:14:11.889420,12.60245,26.01,76.31,17.37,21.48,929.0
2023-04-18 11:14:12.136760,12.84979,26.01,76.31,17.37,21.48,929.0
2023-04-18 11:14:12.387094,13.100124,26.01,76.31,17.37,21.48,929.0
2023-04-18 11:14:12.639859,13.352889,26.01,76.31,17.37,21.48,930.0
2023-04-18 11:14:12.895698,13.608728,26.01,76.31,17.37,21.48,930.0
2023-04-18 11:14:13.139324,13.852354,26.01,76.31,17.37,21.48,930.0
2023-04-18 11:14:13.389657,14.102687,26.01,76.31,17.37,21.48,930.0
2023-04-18 11:14:13.645972,14.359002,26.01,76.31,17.35,21.52,931.0
2023-04-18 11:14:13.891533,14.604563,26.01,76.31,17.35,21.52,931.0
2023-04-18 11:14:14.141866,14.854896,26.01,76.31,17.35,21.52,931.0
2023-04-18 11:14:14.391200,15.10423,26.01,76.31,17.35,21.52,931.0
2023-04-18 11:14:14.645605,15.358635,25.99,76.28,17.38,21.5,932.0
2023-04-18 11:14:14.895509,15.608539,25.99,76.28,17.38,21.5,932.0
2023-04-18 11:14:15.143846,15.856876,25.99,76.28,17.38,21.5,932.0
2023-04-18 11:14:15.396174,16.109204,25.99,76.28,17.38,21.5,932.0
2023-04-18 11:14:15.649348,16.362378,25.99,76.28,17.37,21.48,933.0
2023-04-18 11:14:15.898515,16.611545,25.99,76.28,17.37,21.48,933.0
2023-04-18 11:14:16.153453,16.866483,25.99,76.28,17.37,21.48,933.0
2023-04-18 11:14:16.399337,17.112367,25.99,76.28,17.37,21.48,933.0
2023-04-18 11:14:16.651665,17.364695,26.01,76.31,17.39,21.43,934.0
2023-04-18 11:14:16.900650,17.61368,26.01,76.31,17.39,21.43,934.0
2023-04-18 11:14:17.150969,17.863002,26.01,76.31,17.39,21.43,934.0
2023-04-18 11:14:17.400304,18.113334,26.01,76.31,17.39,21.43,934.0
2023-04-18 11:14:17.652181,18.365211,25.99,76.28,17.44,21.46,935.0
2023-04-18 11:14:17.904138,18.617168,25.99,76.28,17.44,21.46,935.0
2023-04-18 11:14:18.153514,18.866544,25.99,76.28,17.44,21.46,935.0
2023-04-18 11:14:18.403782,19.116812,25.99,76.28,17.44,21.46,935.0
2023-04-18 11:14:18.656108,19.369138,25.99,76.28,17.44,21.44,936.0
2023-04-18 11:14:18.905443,19.618473,25.99,76.28,17.44,21.44,936.0
2023-04-18 11:14:19.154918,19.867948,25.99,76.28,17.44,21.44,936.0
2023-04-18 11:14:19.412804,20.125834,25.99,76.28,17.44,21.44,936.0
2023-04-18 11:14:19.662822,20.375852,25.99,76.28,17.44,21.42,937.0
2023-04-18 11:14:19.907778,20.620808,25.99,76.28,17.44,21.42,937.0
2023-04-18 11:14:20.158112,20.871142,25.99,76.28,17.44,21.42,937.0
2023-04-18 11:14:20.408441,21.121471,25.99,76.28,17.44,21.42,937.0
2023-04-18 11:14:20.662763,21.375793,26.01,76.31,17.45,21.41,938.0
2023-04-18 11:14:20.911690,21.62472,26.01,76.31,17.45,21.41,938.0
2023-04-18 11:14:21.161537,21.874567,26.01,76.31,17.45,21.41,938.0
2023-04-18 11:14:21.415860,22.12889,26.01,76.31,17.45,21.41,938.0
2023-04-18 11:14:21.667949,22.380979,25.99,76.28,17.45,21.52,939.0
2023-04-18 11:14:21.916198,22.629228,25.99,76.28,17.45,21.52,939.0
2023-04-18 11:14:22.172516,22.885546,25.99,76.28,17.45,21.52,939.0
2023-04-18 11:14:22.415867,23.128897,25.99,76.28,17.45,21.52,939.0
2023-04-18 11:14:22.670186,23.383216,26.01,76.31,17.41,21.48,940.0
2023-04-18 11:14:22.917009,23.630039,26.01,76.31,17.41,21.48,940.0
2023-04-18 11:14:23.167889,23.880919,26.01,76.31,17.41,21.48,940.0
2023-04-18 11:14:23.417756,24.130786,26.01,76.31,17.41,21.48,940.0
2023-04-18 11:14:23.670073,24.383103,26.01,76.31,17.45,21.41,941.0
2023-04-18 11:14:23.919991,24.633021,26.01,76.31,17.45,21.41,941.0
2023-04-18 11:14:24.169324,24.882354,26.01,76.31,17.45,21.41,941.0
2023-04-18 11:14:24.419656,25.132686,26.01,76.31,17.45,21.41,941.0
2023-04-18 11:14:24.671537,25.384567,26.01,76.31,17.45,21.48,942.0
2023-04-18 11:14:24.928386,25.640419,26.01,76.31,17.45,21.48,942.0
2023-04-18 11:14:25.171742,25.884772,26.01,76.31,17.45,21.48,942.0
2023-04-18 11:14:25.422075,26.135105,26.01,76.31,17.45,21.48,942.0
2023-04-18 11:14:25.675308,26.388338,26.01,76.31,17.45,21.48,943.0
2023-04-18 11:14:25.929439,26.642469,26.01,76.31,17.45,21.48,943.0
2023-04-18 11:14:26.174783,26.887813,26.01,76.31,17.45,21.48,943.0
2023-04-18 11:14:26.425116,27.138146,26.01,76.31,17.45,21.48,943.0
2023-04-18 11:14:26.679525,27.392555,26.01,76.31,17.47,21.55,944.0
2023-04-18 11:14:26.927927,27.640957,26.01,76.31,17.47,21.55,944.0
2023-04-18 11:14:27.177500,27.89053,26.01,76.31,17.47,21.55,944.0
2023-04-18 11:14:27.427831,28.140861,26.01,76.31,17.47,21.55,944.0
2023-04-18 11:14:27.680159,28.393189,26.01,76.31,17.49,21.54,945.0
2023-04-18 11:14:27.930491,28.643521,26.01,76.31,17.49,21.54,945.0
2023-04-18 11:14:28.181463,28.894493,26.01,76.31,17.49,21.54,945.0
2023-04-18 11:14:28.430405,29.143435,26.01,76.31,17.49,21.54,945.0
2023-04-18 11:14:28.682835,29.395865,26.02,76.34,17.48,21.48,946.0
2023-04-18 11:14:28.933350,29.64638,26.02,76.34,17.48,21.48,946.0
2023-04-18 11:14:29.190663,29.903693,26.02,76.34,17.48,21.48,946.0
2023-04-18 11:14:29.433018,30.146048,26.02,76.34,17.48,21.48,946.0
2023-04-18 11:14:29.685343,30.398373,26.02,76.34,17.44,21.41,947.0
2023-04-18 11:14:29.936225,30.649255,26.02,76.34,17.44,21.41,947.0
2023-04-18 11:14:30.189023,30.902053,26.02,76.34,17.44,21.41,947.0
2023-04-18 11:14:30.435420,31.14845,26.02,76.34,17.44,21.41,947.0
2023-04-18 11:14:30.688281,31.401311,26.02,76.34,17.48,21.44,948.0
2023-04-18 11:14:30.938601,31.650634,26.02,76.34,17.48,21.44,948.0
2023-04-18 11:14:31.187936,31.900966,26.02,76.34,17.48,21.44,948.0
2023-04-18 11:14:31.437271,32.150301,26.02,76.34,17.48,21.44,948.0
2023-04-18 11:14:31.690595,32.403625,26.02,76.34,17.52,21.48,949.0
2023-04-18 11:14:31.941675,32.654705,26.02,76.34,17.52,21.48,949.0
2023-04-18 11:14:32.191558,32.904588,26.02,76.34,17.52,21.48,949.0
2023-04-18 11:14:32.440893,33.153923,26.02,76.34,17.52,21.48,949.0
2023-04-18 11:14:32.695214,33.408244,26.02,76.34,17.54,21.41,950.0
2023-04-18 11:14:32.945947,33.658977,26.02,76.34,17.54,21.41,950.0
2023-04-18 11:14:33.194810,33.90784,26.02,76.34,17.54,21.41,950.0
2023-04-18 11:14:33.448126,34.160159,26.02,76.34,17.54,21.41,950.0
2023-04-18 11:14:33.697205,34.410235,26.01,76.31,17.49,21.42,951.0
2023-04-18 11:14:33.948515,34.661545,26.01,76.31,17.49,21.42,951.0
2023-04-18 11:14:34.196363,34.909393,26.01,76.31,17.49,21.42,951.0
2023-04-18 11:14:34.446695,35.159725,26.01,76.31,17.49,21.42,951.0
2023-04-18 11:14:34.700008,35.413038,26.02,76.34,17.47,21.44,952.0
2023-04-18 11:14:34.950491,35.663521,26.02,76.34,17.47,21.44,952.0
2023-04-18 11:14:35.199188,35.912218,26.02,76.34,17.47,21.44,952.0
2023-04-18 11:14:35.449033,36.162063,26.02,76.34,17.47,21.44,952.0
2023-04-18 11:14:35.701502,36.414532,26.03,76.37,17.56,21.48,953.0
2023-04-18 11:14:35.951966,36.664996,26.03,76.37,17.56,21.48,953.0
2023-04-18 11:14:36.204304,36.917334,26.03,76.37,17.56,21.48,953.0
2023-04-18 11:14:36.451634,37.164664,26.03,76.37,17.56,21.48,953.0
2023-04-18 11:14:36.705956,37.418986,26.02,76.34,17.58,21.44,954.0
2023-04-18 11:14:36.956978,37.670008,26.02,76.34,17.58,21.44,954.0
2023-04-18 11:14:37.205314,37.918344,26.02,76.34,17.58,21.44,954.0
2023-04-18 11:14:37.454243,38.167273,26.02,76.34,17.58,21.44,954.0
2023-04-18 11:14:37.712555,38.425585,26.02,76.34,17.52,21.48,955.0
2023-04-18 11:14:37.964324,38.677354,26.02,76.34,17.52,21.48,955.0
2023-04-18 11:14:38.207675,38.920705,26.02,76.34,17.52,21.48,955.0
2023-04-18 11:14:38.457011,39.170041,26.02,76.34,17.52,21.48,955.0
2023-04-18 11:14:38.711434,39.424464,26.02,76.34,17.52,21.52,956.0
2023-04-18 11:14:38.962497,39.675527,26.02,76.34,17.52,21.52,956.0
2023-04-18 11:14:39.210379,39.923409,26.02,76.34,17.52,21.52,956.0
2023-04-18 11:14:39.462703,40.175733,26.02,76.34,17.52,21.52,956.0
2023-04-18 11:14:39.714361,40.427391,26.02,76.34,17.59,21.48,957.0
2023-04-18 11:14:39.963696,40.676726,26.02,76.34,17.59,21.48,957.0
2023-04-18 11:14:40.214043,40.927073,26.02,76.34,17.59,21.48,957.0
2023-04-18 11:14:40.463363,41.176393,26.02,76.34,17.59,21.48,957.0
2023-04-18 11:14:40.715381,41.428411,26.02,76.34,17.63,21.41,958.0
2023-04-18 11:14:40.966706,41.679736,26.02,76.34,17.63,21.41,958.0
2023-04-18 11:14:41.216040,41.92907,26.02,76.34,17.63,21.41,958.0
2023-04-18 11:14:41.466375,42.179405,26.02,76.34,17.63,21.41,958.0
2023-04-18 11:14:41.718699,42.431729,26.02,76.34,17.55,21.43,959.0
2023-04-18 11:14:41.968610,42.680645,26.02,76.34,17.55,21.43,959.0
2023-04-18 11:14:42.217662,42.930692,26.02,76.34,17.55,21.43,959.0
2023-04-18 11:14:42.467584,43.180614,26.02,76.34,17.55,21.43,959.0
2023-04-18 11:14:42.721514,43.434544,26.01,76.31,17.52,21.48,960.0
2023-04-18 11:14:42.974356,43.687386,26.01,76.31,17.52,21.48,960.0
2023-04-18 11:14:43.220698,43.933728,26.01,76.31,17.52,21.48,960.0
2023-04-18 11:14:43.471032,44.184062,26.01,76.31,17.52,21.48,960.0
2023-04-18 11:14:43.725351,44.438381,26.01,76.31,17.54,21.48,961.0
2023-04-18 11:14:43.983355,44.696385,26.01,76.31,17.54,21.48,961.0
2023-04-18 11:14:44.225249,44.938279,26.01,76.31,17.54,21.48,961.0
2023-04-18 11:14:44.476043,45.189073,26.01,76.31,17.54,21.48,961.0
2023-04-18 11:14:44.729368,45.442398,26.01,76.31,17.54,21.55,962.0
2023-04-18 11:14:44.981227,45.694257,26.01,76.31,17.54,21.55,962.0
2023-04-18 11:14:45.236545,45.949575,26.01,76.31,17.54,21.55,962.0
2023-04-18 11:14:45.478899,46.191929,26.01,76.31,17.54,21.55,962.0
2023-04-18 11:14:45.729475,46.442505,25.99,76.28,17.58,21.44,963.0
2023-04-18 11:14:45.982798,46.695828,25.99,76.28,17.58,21.44,963.0
2023-04-18 11:14:46.229382,46.942412,25.99,76.28,17.58,21.44,963.0
2023-04-18 11:14:46.478715,47.191745,25.99,76.28,17.58,21.44,963.0
2023-04-18 11:14:46.732394,47.445424,26.01,76.31,17.58,21.41,964.0
2023-04-18 11:14:46.984300,47.69733,26.01,76.31,17.58,21.41,964.0
2023-04-18 11:14:47.231640,47.94467,26.01,76.31,17.58,21.41,964.0
2023-04-18 11:14:47.481543,48.194573,26.01,76.31,17.58,21.41,964.0
2023-04-18 11:14:47.734909,48.447939,26.01,76.31,17.6,21.44,965.0
2023-04-18 11:14:47.987787,48.700817,26.01,76.31,17.6,21.44,965.0
2023-04-18 11:14:48.234134,48.947164,26.01,76.31,17.6,21.44,965.0
2023-04-18 11:14:48.487453,49.200483,26.01,76.31,17.6,21.44,965.0
2023-04-18 11:14:48.738790,49.45182,26.01,76.31,17.65,21.5,966.0
2023-04-18 11:14:48.987668,49.700698,26.01,76.31,17.65,21.5,966.0
2023-04-18 11:14:49.236523,49.949553,26.01,76.31,17.65,21.5,966.0
2023-04-18 11:14:49.487924,50.200954,26.01,76.31,17.65,21.5,966.0
2023-04-18 11:14:49.741250,50.45428,25.99,76.28,17.55,21.56,967.0
2023-04-18 11:14:49.992877,50.705907,25.99,76.28,17.55,21.56,967.0
2023-04-18 11:14:50.242254,50.955284,25.99,76.28,17.55,21.56,967.0
2023-04-18 11:14:50.491588,51.203621,25.99,76.28,17.55,21.56,967.0
2023-04-18 11:14:50.743964,51.456994,25.99,76.28,17.58,21.44,968.0
2023-04-18 11:14:50.994879,51.707909,25.99,76.28,17.58,21.44,968.0
2023-04-18 11:14:51.244831,51.957861,25.99,76.28,17.58,21.44,968.0
2023-04-18 11:14:51.493178,52.206208,25.99,76.28,17.58,21.44,969.0
2023-04-18 11:14:51.746493,52.459523,25.99,76.28,17.61,21.56,969.0
2023-04-18 11:14:51.995840,52.70887,25.99,76.28,17.61,21.56,969.0
2023-04-18 11:14:52.246160,52.958192,25.99,76.28,17.61,21.56,969.0
2023-04-18 11:14:52.495495,53.208525,25.99,76.28,17.61,21.56,970.0
2023-04-18 11:14:52.749010,53.46204,26.01,76.31,17.61,21.55,970.0
2023-04-18 11:14:52.999830,53.71286,26.01,76.31,17.61,21.55,970.0
2023-04-18 11:14:53.248168,53.961198,26.01,76.31,17.61,21.55,970.0
2023-04-18 11:14:53.500495,54.213525,26.01,76.31,17.61,21.55,971.0
2023-04-18 11:14:53.750827,54.46286,26.01,76.31,17.71,21.52,971.0
2023-04-18 11:14:54.000736,54.713766,26.01,76.31,17.71,21.52,971.0
2023-04-18 11:14:54.250629,54.963659,26.01,76.31,17.71,21.52,971.0
2023-04-18 11:14:54.500652,55.213682,26.01,76.31,17.71,21.52,972.0
2023-04-18 11:14:54.754918,55.467948,26.01,76.31,17.58,21.5,972.0
2023-04-18 11:14:55.005242,55.718272,26.01,76.31,17.58,21.5,972.0
2023-04-18 11:14:55.261557,55.974587,26.01,76.31,17.58,21.5,972.0
2023-04-18 11:14:55.504378,56.217408,26.01,76.31,17.58,21.5,973.0
2023-04-18 11:14:55.757463,56.470493,25.99,76.28,17.58,21.42,973.0
2023-04-18 11:14:56.008380,56.72141,25.99,76.28,17.58,21.42,973.0
2023-04-18 11:14:56.257567,56.970597,25.99,76.28,17.58,21.42,973.0
2023-04-18 11:14:56.507029,57.220059,25.99,76.28,17.58,21.42,974.0
2023-04-18 11:14:56.759364,57.472394,25.99,76.28,17.63,21.52,974.0
2023-04-18 11:14:57.010256,57.723286,25.99,76.28,17.63,21.52,974.0
2023-04-18 11:14:57.259580,57.97261,25.99,76.28,17.63,21.52,974.0
2023-04-18 11:14:57.509912,58.222942,25.99,76.28,17.63,21.52,975.0
2023-04-18 11:14:57.764787,58.477817,25.99,76.28,17.66,21.44,975.0
2023-04-18 11:14:58.011655,58.724685,25.99,76.28,17.66,21.44,975.0
2023-04-18 11:14:58.261558,58.974588,25.99,76.28,17.66,21.44,975.0
2023-04-18 11:14:58.513949,59.226979,25.99,76.28,17.66,21.44,976.0
2023-04-18 11:14:58.764336,59.477366,25.99,76.28,17.6,21.48,976.0
2023-04-18 11:14:59.013945,59.726975,25.99,76.28,17.6,21.48,976.0
2023-04-18 11:14:59.264277,59.977307,25.99,76.28,17.6,21.48,976.0
2023-04-18 11:14:59.516710,60.22974,25.99,76.28,17.6,21.48,977.0
2023-04-18 11:14:59.768512,60.481542,25.99,76.28,17.69,21.52,977.0
2023-04-18 11:15:00.018381,60.731411,25.99,76.28,17.69,21.52,977.0
2023-04-18 11:15:00.266909,60.979939,25.99,76.28,17.69,21.52,977.0
2023-04-18 11:15:00.516947,61.229977,25.99,76.28,17.69,21.52,978.0
2023-04-18 11:15:00.771265,61.484295,26.01,76.31,17.6,21.52,978.0
2023-04-18 11:15:01.022595,61.735625,26.01,76.31,17.6,21.52,978.0
2023-04-18 11:15:01.271510,61.98454,26.01,76.31,17.6,21.52,978.0
2023-04-18 11:15:01.521538,62.234568,26.01,76.31,17.6,21.52,979.0
2023-04-18 11:15:01.774467,62.487497,26.01,76.31,17.65,21.55,979.0
2023-04-18 11:15:02.025436,62.738466,26.01,76.31,17.65,21.55,979.0
2023-04-18 11:15:02.274771,62.987801,26.01,76.31,17.65,21.55,979.0
2023-04-18 11:15:02.524140,63.23717,26.01,76.31,17.65,21.55,980.0
2023-04-18 11:15:02.776467,63.489497,26.02,76.34,17.63,21.48,980.0
2023-04-18 11:15:03.025942,63.738972,26.02,76.34,17.63,21.48,980.0
2023-04-18 11:15:03.275365,63.988395,26.02,76.34,17.63,21.48,980.0
2023-04-18 11:15:03.525878,64.238908,26.02,76.34,17.63,21.48,981.0
2023-04-18 11:15:03.780203,64.493233,26.02,76.34,17.7,21.5,981.0
2023-04-18 11:15:04.028531,64.741561,26.02,76.34,17.7,21.5,981.0
2023-04-18 11:15:04.277866,64.990896,26.02,76.34,17.7,21.5,981.0
2023-04-18 11:15:04.527733,65.240763,26.02,76.34,17.7,21.5,982.0
2023-04-18 11:15:04.780699,65.493729,26.03,76.37,17.67,21.48,982.0
2023-04-18 11:15:05.032799,65.745829,26.03,76.37,17.67,21.48,982.0
2023-04-18 11:15:05.280687,65.993717,26.03,76.37,17.67,21.48,982.0
2023-04-18 11:15:05.530029,66.243059,26.03,76.37,17.67,21.48,983.0
2023-04-18 11:15:05.784339,66.497369,26.03,76.37,17.71,21.5,983.0
2023-04-18 11:15:06.035903,66.748933,26.03,76.37,17.71,21.5,983.0
2023-04-18 11:15:06.285248,66.998278,26.03,76.37,17.71,21.5,983.0
2023-04-18 11:15:06.534635,67.247665,26.03,76.37,17.71,21.5,984.0
2023-04-18 11:15:06.787471,67.500501,26.03,76.37,17.66,21.5,984.0
2023-04-18 11:15:07.051306,67.764336,26.03,76.37,17.66,21.5,984.0
2023-04-18 11:15:07.290667,68.003697,26.03,76.37,17.66,21.5,984.0
2023-04-18 11:15:07.538008,68.251038,26.03,76.37,17.66,21.5,985.0
2023-04-18 11:15:07.790344,68.503374,26.03,76.37,17.61,21.45,985.0
2023-04-18 11:15:08.044658,68.757688,26.03,76.37,17.61,21.45,985.0
2023-04-18 11:15:08.290541,69.002562,26.03,76.37,17.61,21.45,985.0
2023-04-18 11:15:08.541677,69.254707,26.03,76.37,17.61,21.45,986.0
2023-04-18 11:15:08.793007,69.506037,26.02,76.34,17.66,21.5,986.0
2023-04-18 11:15:09.053877,69.766907,26.02,76.34,17.66,21.5,986.0
2023-04-18 11:15:09.313184,70.026214,26.02,76.34,17.66,21.5,986.0
2023-04-18 11:15:09.542653,70.255683,26.02,76.34,17.66,21.5,987.0
2023-04-18 11:15:09.795603,70.508633,26.01,76.31,17.72,21.48,987.0
2023-04-18 11:15:10.046011,70.759041,26.01,76.31,17.72,21.48,987.0
2023-04-18 11:15:10.296343,71.009373,26.01,76.31,17.72,21.48,987.0
2023-04-18 11:15:10.546675,71.259705,26.01,76.31,17.72,21.48,988.0
2023-04-18 11:15:10.801784,71.514814,26.02,76.34,17.63,21.5,988.0
2023-04-18 11:15:11.047236,71.760266,26.02,76.34,17.63,21.5,988.0
2023-04-18 11:15:11.296832,72.009862,26.02,76.34,17.63,21.5,988.0
2023-04-18 11:15:11.546264,72.259294,26.02,76.34,17.63,21.5,989.0
2023-04-18 11:15:11.799765,72.512795,26.02,76.34,17.63,21.55,989.0
2023-04-18 11:15:12.049751,72.762781,26.02,76.34,17.63,21.55,989.0
2023-04-18 11:15:12.302137,73.015167,26.02,76.34,17.63,21.55,989.0
2023-04-18 11:15:12.559447,73.272477,26.02,76.34,17.63,21.55,990.0
2023-04-18 11:15:12.804794,73.517824,26.03,76.37,17.6,21.46,990.0
2023-04-18 11:15:13.053130,73.76616,26.03,76.37,17.6,21.46,990.0
2023-04-18 11:15:13.307453,74.020483,26.03,76.37,17.6,21.46,990.0
2023-04-18 11:15:13.554825,74.267855,26.03,76.37,17.6,21.46,991.0
2023-04-18 11:15:13.806698,74.518742,26.03,76.37,17.72,21.52,991.0
2023-04-18 11:15:14.056255,74.769285,26.03,76.37,17.72,21.52,991.0
2023-04-18 11:15:14.306633,75.019663,26.03,76.37,17.72,21.52,991.0
2023-04-18 11:15:14.556032,75.269062,26.03,76.37,17.72,21.52,992.0
2023-04-18 11:15:14.807522,75.520552,26.03,76.37,17.65,21.48,992.0
2023-04-18 11:15:15.058438,75.771468,26.03,76.37,17.65,21.48,992.0
2023-04-18 11:15:15.307996,76.021026,26.03,76.37,17.65,21.48,992.0
2023-04-18 11:15:15.558414,76.271444,26.03,76.37,17.65,21.48,993.0
2023-04-18 11:15:15.811071,76.524101,26.02,76.34,17.7,21.46,993.0
2023-04-18 11:15:16.061402,76.774432,26.02,76.34,17.7,21.46,993.0
2023-04-18 11:15:16.310739,77.023769,26.02,76.34,17.7,21.46,993.0
2023-04-18 11:15:16.560077,77.273107,26.02,76.34,17.7,21.46,994.0
2023-04-18 11:15:16.814394,77.527424,26.02,76.34,17.69,21.48,994.0
2023-04-18 11:15:17.063984,77.777014,26.02,76.34,17.69,21.48,994.0
2023-04-18 11:15:17.313953,78.026983,26.02,76.34,17.69,21.48,994.0
2023-04-18 11:15:17.564282,78.276316,26.02,76.34,17.69,21.48,995.0
2023-04-18 11:15:17.817634,78.530664,26.02,76.34,17.66,21.44,995.0
2023-04-18 11:15:18.068502,78.781532,26.02,76.34,17.66,21.44,995.0
2023-04-18 11:15:18.317354,79.030384,26.02,76.34,17.66,21.44,995.0
2023-04-18 11:15:18.567685,79.280715,26.02,76.34,17.66,21.44,996.0
2023-04-18 11:15:18.820547,79.533577,26.03,76.37,17.74,21.45,996.0
2023-04-18 11:15:19.070009,79.783039,26.03,76.37,17.74,21.45,996.0
2023-04-18 11:15:19.323218,80.036248,26.03,76.37,17.74,21.45,996.0
2023-04-18 11:15:19.570569,80.283599,26.03,76.37,17.74,21.45,997.0
2023-04-18 11:15:19.822885,80.535915,26.01,76.31,17.58,21.52,997.0
2023-04-18 11:15:20.072841,80.785871,26.01,76.31,17.58,21.52,997.0
2023-04-18 11:15:20.322746,81.035776,26.01,76.31,17.58,21.52,997.0
2023-04-18 11:15:20.572292,81.285322,26.01,76.31,17.58,21.52,998.0
2023-04-18 11:15:20.824618,81.537648,26.02,76.34,17.7,21.52,998.0
2023-04-18 11:15:21.077524,81.790554,26.02,76.34,17.7,21.52,998.0
2023-04-18 11:15:21.323864,82.036894,26.02,76.34,17.7,21.52,998.0
2023-04-18 11:15:21.574258,82.287288,26.02,76.34,17.7,21.52,999.0
2023-04-18 11:15:21.827944,82.540974,26.02,76.34,17.69,21.45,999.0
2023-04-18 11:15:22.076802,82.789832,26.02,76.34,17.69,21.45,999.0
2023-04-18 11:15:22.328662,83.041692,26.02,76.34,17.69,21.45,999.0
2023-04-18 11:15:22.577009,83.290039,26.02,76.34,17.69,21.45,1000.0
2023-04-18 11:15:22.834326,83.547356,26.02,76.34,17.66,21.5,1000.0
2023-04-18 11:15:23.080440,83.79347,26.02,76.34,17.66,21.5,1000.0
2023-04-18 11:15:23.338751,84.051781,26.02,76.34,17.66,21.5,1000.0
2023-04-18 11:15:23.580623,84.293653,26.02,76.34,17.66,21.5,1001.0
2023-04-18 11:15:23.834468,84.547498,26.02,76.34,17.63,21.48,1001.0
2023-04-18 11:15:24.083394,84.796424,26.02,76.34,17.63,21.48,1001.0
2023-04-18 11:15:24.334725,85.047755,26.02,76.34,17.63,21.48,1001.0
